theta0_ref,alpha,beta,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,phi_deg,tip_error_percent,slope_error_percent
3.1206423673240895,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
3.141592653589793,,,0.0,0.5235987755982988,,,,,,,,,False,,30.0,,
0.02,0.0233218891704784,0.0,0.0,1.0471975511965976,0.999893275352173,0.01333802922703943,0.010265783286727325,0.00735093478673643,0.0023210298471853753,0.9998896768656335,0.01362974784182645,0.019937747920649132,True,2.6464768740769607e-16,60.0,0.029174080845612384,0.3112603967543419
0.04095028626570331,0.048266236937987886,0.0,0.0,1.0471975511965976,0.9995523277256968,0.027317974363802164,0.021040945624295693,0.015035373600847205,0.004741880626710675,0.9995373126242754,0.02791221517260967,0.04081819985185357,True,1.3985787785349405e-17,60.0,0.05944304771147719,0.32255309033177815
0.061900572531406614,0.07377826151469585,0.0,0.0,1.0471975511965976,0.9989765373251004,0.04130336411598214,0.03184061784879201,0.022702209572789,0.007150919559110106,0.9989423907548332,0.04219684132422214,0.06169374698069111,True,0.0,60.0,0.08941294704377865,0.3341254244628582
0.08285085879710993,0.0999027101856249,0.0,0.0,1.0471975511965976,0.9981655390336831,0.055291284565370656,0.042667347232732925,0.03034988628091818,0.009546982665599984,0.9981046574110577,0.05648055485311555,0.0825642161792511,True,3.273069708340169e-17,60.0,0.11908276068710918,0.34597422648422327
0.10380114506281324,0.12668735085223368,0.0,0.0,1.0471975511965976,0.9971189779820269,0.06927887152487502,0.05352380246618208,0.03797677155046784,0.011928862555680342,0.9970238684284589,0.0707603358910997,0.10342943657233027,True,2.797157557069881e-17,60.0,0.1484514228821462,0.3580967148850236
0.12475143132851654,0.15418329220178495,0.0,0.0,1.0471975511965976,0.9958365054735313,0.08326331585374278,0.0644127856591573,0.04558114929269604,0.014295304140608481,0.9956997848681479,0.0850332206570581,0.12428923909246181,True,1.0838898772828417e-16,60.0,0.17751776070959888,0.3704905275496269
0.14570171759421985,0.18244534253298914,0.0,0.0,1.0471975511965976,0.9943177744058505,0.09724186924673359,0.07533724560245583,0.05316121049704393,0.016644999917655327,0.9941321680765192,0.09929630634286075,0.1451434560171551,True,2.0253964504621835e-16,60.0,0.2062804278508086,0.38315373784372486
0.16665200385992315,0.21153241307045953,0.0,0.0,1.0471975511965976,0.9925624341236796,0.11121185056082335,0.08630029246075503,0.06071504325812493,0.018976584768636614,0.9923207741984652,0.1135467564263956,0.16599192048751657,True,3.2016811410571575e-16,60.0,0.234737830792958,0.3960848697393442
0.18760229012562646,0.24150797263729346,0.0,0.0,1.0471975511965976,0.9905701246276553,0.12517065275488526,0.09730521410372306,0.06824062170315606,0.02128863020839628,0.9902653480706753,0.12778180647838291,0.1868344660152754,True,4.990217849044965e-16,60.0,0.26288804684542433,0.40928290898628916
0.20855257639132976,0.27244056180043075,0.0,0.0,1.0471975511965976,0.9883404700513078,0.1391157505311571,0.10835549431629338,0.07573579366423398,0.023579638009066442,0.9879656164080772,0.14199877054248522,0.2076709259895938,True,6.673253714575362e-16,60.0,0.2907287333505512,0.4227473076533112
0.22950286265703307,0.3044043761012265,0.0,0.0,1.0471975511965976,0.9858730713028293,0.15304470878193854,0.11945483316760831,0.08319826691171472,0.02584803311336464,0.985421280181034,0.15619504817830607,0.22850113319268767,True,1.1123027448830469e-15,60.0,0.3182570271029114,0.4364779823432431
