theta0,kappa,phi,alpha,beta,Qx,Qy
2.8482886458699466,0.0,1.5707963267948966,,,,
2.86923893213565,0.0,1.5707963267948966,,,,
2.8901892184013533,0.0,1.5707963267948966,,,,
2.9111395046670565,0.0,1.5707963267948966,,,,
2.93208979093276,0.0,1.5707963267948966,,,,
2.9530400771984633,0.0,1.5707963267948966,,,,
2.9739903634641665,0.0,1.5707963267948966,,,,
2.9949406497298696,0.0,1.5707963267948966,,,,
3.0158909359955732,0.0,1.5707963267948966,,,,
3.0368412222612764,0.0,1.5707963267948966,,,,
3.0577915085269796,0.0,1.5707963267948966,,,,
3.078741794792683,0.0,1.5707963267948966,,,,
3.0996920810583863,0.0,1.5707963267948966,,,,
3.1206423673240895,0.0,1.5707963267948966,,,,
3.141592653589793,0.0,1.5707963267948966,,,,
0.02,0.1,1.5707963267948966,0.0009109850808000823,0.019089107687894503,0.999931802673748,0.010151478880667496
0.04095028626570331,0.1,1.5707963267948966,0.0035055545216014115,0.03744625226428627,0.9997083731933188,0.021056234463114436
0.061900572531406614,0.1,1.5707963267948966,0.007421857055957811,0.05448617092788889,0.9993223437775984,0.0321758728064585
0.08285085879710993,0.1,1.5707963267948966,0.012412031097078944,0.07046142518308565,0.9987682402530694,0.043465826922594986
0.10380114506281324,0.1,1.5707963267948966,0.018299093893216548,0.08555488038263288,0.9980417768344865,0.05489309845378224
0.12475143132851654,0.1,1.5707963267948966,0.02495215513185554,0.09990426443722118,0.9971395265191639,0.06643217428641868
0.14570171759421985,0.1,1.5707963267948966,0.03227182874580181,0.11361659869191967,0.9960587115626401,0.0780626293176188
0.16665200385992315,0.1,1.5707963267948966,0.040181135518795305,0.12677718330803112,0.9947970631292976,0.08976763552686308
0.18760229012562646,0.1,1.5707963267948966,0.048619561607297884,0.1394554575587458,0.9933527232717897,0.10153299097231373
0.20855257639132976,0.1,1.5707963267948966,0.05753902902565454,0.15170897010480897,0.9917241740943223,0.11334646310691544
0.22950286265703307,0.1,1.5707963267948966,0.06690107587681397,0.16358615574285493,0.989910185078485,0.1251973304990921
0.2504531489227364,0.1,1.5707963267948966,0.07667483048188843,0.17512833064000632,0.9879097729513714,0.13707605440873993
0.27140343518843973,0.1,1.5707963267948966,0.0868355230148095,0.18637115980194952,0.9857221704600606,0.14897403801526843
0.292353721454143,0.1,1.5707963267948966,0.09736337101948005,0.1973457585249605,0.9833468016234109,0.1608834464054786
0.31330400771984634,0.1,1.5707963267948966,0.10824273123445376,0.20807953405796906,0.9807832617926847,0.17279706966787448
0.3342542939855496,0.1,1.5707963267948966,0.11946144513739397,0.21859683907814767,0.9780313013468196,0.18470821719953603
0.35520458025125295,0.1,1.5707963267948966,0.13101032809799393,0.2289194863684557,0.9750908121781591,0.19661063502627932
0.3761548665169563,0.1,1.5707963267948966,0.14288276683904055,0.23906715946699209,0.9719618163500219,0.2084984403674434
0.39710515278265957,0.1,1.5707963267948966,0.15507439988920915,0.2490577442194554,0.9686444564650084,0.22036606931209804
0.4180554390483629,0.1,1.5707963267948966,0.16758286258019925,0.258907599409673,0.9651389873949616,0.2322082345963006
0.4390057253140662,0.1,1.5707963267948966,0.18040758295529016,0.2686317799183784,0.9614457691045799,0.2440198912561044
0.4599560115797695,0.1,1.5707963267948966,0.19354961838870355,0.27824422250153086,0.9575652603602097,0.2557962084890565
0.4809062978454728,0.1,1.5707963267948966,0.2070115252008541,0.28775790185560784,0.9534980131596965,0.26753254645960534
0.5018565841111761,0.1,1.5707963267948966,0.22079725538145176,0.2971849628641744,0.9492446677525997,0.2792244370784497
0.5228068703768795,0.1,1.5707963267948966,0.23491207589397092,0.3065368336066457,0.9448059481455647,0.2908675680041546
0.5437571566425827,0.1,1.5707963267948966,0.24936250706359064,0.3158243227261578,0.9401826580072553,0.3024577692790218
0.564707442908286,0.1,1.5707963267948966,0.2641562773381996,0.3250577040085035,0.9353756769025037,0.3139910021352401
0.5856577291739894,0.1,1.5707963267948966,0.27930229232321735,0.33424679045472816,0.9303859567972321,0.3254633496023217
0.6066080154396927,0.1,1.5707963267948966,0.2948106164720282,0.3434009996910482,0.9252145187851145,0.3368710086202482
0.627558301705396,0.1,1.5707963267948966,0.31069246619827623,0.35252941221876866,0.9198624499943298,0.34821028342002075
