theta0_ref,alpha,beta,beta_for_prb,beta_sign,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,delta_theta_norm,branch_jump_flag,tip_error_percent,slope_error_percent
0.8180495860098627,0.4747532680205214,0.4357766712528432,0.4357766712528432,1,0.1,1.5707963267948966,0.8631251072408345,0.44759740604025616,0.3299938283503976,0.28223477823011767,0.2066136403312559,0.8609233205171133,0.45284342441020126,0.8188422469117711,True,3.1401849173675503e-16,0.007992088657684842,False,0.5689338583223555,0.09689643702098039
0.8313504124433603,0.48773686236248615,0.44169530781410216,0.44169530781410216,1,0.1,1.5707963267948966,0.8586358007838113,0.4542521771145017,0.3360362487502533,0.2866779656093584,0.20938636287425205,0.8563421818535417,0.4596106018937645,0.8321005772338637,True,1.5700924586837752e-16,0.007996295934748493,False,0.5828670852973986,0.09023448828257977
0.844651238876858,0.5009515429460675,0.44763893617337064,0.44763893617337064,1,0.1,1.5707963267948966,0.85407976345124,0.4608657192723779,0.34209730755238077,0.2911088488351419,0.21215039280939502,0.8516920787451965,0.4663363741331228,0.8453565491969177,True,2.482534153247273e-16,0.008000563820490594,False,0.5969011883123196,0.0835031416040512
0.8579520653103557,0.5144042648963177,0.45360964050439573,0.45360964050439573,1,0.1,1.5707963267948966,0.8494574176301296,0.4674373455880456,0.34817728341892684,0.29552697059775035,0.21490584447893357,0.8469734183200572,0.4730200126257728,0.8586100984956108,True,1.1102230246251565e-16,0.008004899771401269,False,0.6110353821716527,0.07669812940155332
0.8712528917438535,0.5281022876286463,0.4596095245438877,0.4596095245438877,1,0.1,1.5707963267948966,0.8447691909090569,0.4739663824107216,0.35427647324543027,0.29993186078896117,0.2176528242700059,0.8421866131914959,0.47966080160296876,0.8718611583043973,True,0.0,0.008009311587702652,False,0.6252688829957509,0.0698151554282165
0.8845537181773512,0.5420531883200366,0.4656407148521429,0.4656407148521429,1,0.1,1.5707963267948966,0.8400155157642043,0.4804521694177506,0.3603951925120294,0.3043230358472961,0.2203914308316598,0.8373320811399175,0.48625803804508294,0.8851096591909853,True,2.220446049250313e-16,0.008013807444400433,False,0.6396009060395635,0.06284988714756982
0.8978545446108489,0.5562648763654632,0.4717053641269996,0.4717053641269996,1,0.1,1.5707963267948966,0.8351968292366487,0.48689405968571714,0.3665337756852971,0.3086999980709893,0.22312175526668085,0.8324102447851259,0.492811031713896,0.8983555290229672,True,2.220446049250313e-16,0.008018395924574685,False,0.6540306635603547,0.05579794802235588
0.9111553710443466,0.5707456088828634,0.4778056545847332,0.4778056545847332,1,0.1,1.5707963267948966,0.8303135725999683,0.4932914197793541,0.37269257667195116,0.31306223489617396,0.2258438812990407,0.827421531248461,0.4993191052012877,0.9115986928671658,True,4.002966042486721e-16,0.008023086055144825,False,0.6685573627193052,0.04865490967923689
0.9244561974778442,0.5855040073364539,0.48394380142179894,0.48394380142179894,1,0.1,1.5707963267948966,0.825366191017189,0.499643629858126,0.3788719693259673,0.31740921813760364,0.2285578854176132,0.8223663718037202,0.5057815939938934,0.9248390728811842,True,1.1102230246251565e-16,0.008027887345336097,False,0.6831802035002484,0.04141628390663668
0.937757023911342,0.6005490753552283,0.4901220563717688,0.4901220563717688,1,0.1,1.5707963267948966,0.8203551331860356,0.5059500838004759,0.38507234801093126,0.3217404031890312,0.23126383699665667,0.8172452015158198,0.5121978465533958,0.9380765881966191,True,2.220446049250313e-16,0.008032809828123214,False,0.697898376629326,0.034077514444439086
0.9510578503448397,0.6158902178311306,0.4963427113723463,0.4963427113723463,1,0.1,1.5707963267948966,0.8152808509713813,0.5122101893458287,0.39129412821977444,0.32605522818015453,0.233961798393411,0.8120584588660831,0.5185672244122196,0.9513111547933399,True,2.482534153247273e-16,0.008037864104944281,False,0.7127110614801129,0.026633968523408137
