endpoint_margin,beta_sign,theta0_ref,alpha,beta,beta_for_prb,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,tip_error_percent,slope_error_percent,delta_theta_norm,branch_jump_flag
0.1,1,1.7031690620667976,0.5682729976773773,1.507677681306422,1.507677681306422,1.0,1.5707963267948966,0.5453647303878041,0.6986935720882131,0.5729150260158917,0.5607552480187118,0.5752717732440484,0.5427925152760085,0.7006891484316429,1.7089420472786518,True,9.395447966130845e-13,0.3255551493035566,0.33895550009866227,0.011760035185526305,False
0.1,1,1.7234482073929036,0.58502465964831,1.5297380947708794,1.5297380947708794,1.0,1.5707963267948966,0.5361652523211762,0.7026267238881916,0.5803301643915684,0.566718093297943,0.5821886796402403,0.5335037625159412,0.7046478916961327,1.7292369373297518,True,1.1955512714707473e-12,0.3341952616544287,0.3358807019565117,0.01176364718308751,False
0.1,1,1.7437273527190096,0.6022468057872961,1.552091241889208,1.552091241889208,1.0,1.5707963267948966,0.5269410874532301,0.7064233241401995,0.5877558468667557,0.5726406647436559,0.5891356520874207,0.5241880369511208,0.708468139037127,1.7495321636978325,True,1.5051529190026215e-12,0.34293665639387294,0.3328967094409233,0.011767669222652473,False
0.1,1,1.7640064980451156,0.6199577864738782,1.5747479626579972,1.5747479626579972,1.0,1.5707963267948966,0.5176950197852491,0.7100834422294292,0.5951921866936762,0.5785215227721716,0.5961141592628112,0.5148480943867066,0.7121498063464572,1.769827868728659,True,1.882071198995429e-12,0.35177897732819524,0.3300084602859897,0.011772136746146722,False
0.1,1,1.7842856433712215,0.638176898384858,1.5977194977653093,1.5977194977653093,1.0,1.5707963267948966,0.508429843154287,0.713607217485435,0.6026393129341536,0.5843591719418668,0.6031257188023029,0.5054867012143592,0.7156928717529213,1.7901242036783234,True,2.3393754857882017e-12,0.36072202874298354,0.3272211671260486,0.011777088105550006,False
0.1,1,1.8045647886973275,0.6569244445188546,1.6210175131920748,1.6210175131920748,1.0,1.5707963267948966,0.49914836046999955,0.7169948602026468,0.6100973714339759,0.5901520578730949,0.6101719000052906,0.4961066336352491,0.7190973762032413,1.8104213293123612,True,2.8940244892772795e-12,0.3697658133196879,0.32454033524955395,0.011782564811802605,False
0.1,1,1.8248439340234335,0.6762217990437361,1.6446541266098913,1.6446541266098913,1.0,1.5707963267948966,0.48985338296676906,0.7202466527140235,0.6175665258927685,0.5958985639527424,0.6172543267001078,0.48671067689189934,0.7223634240572028,1.8307194165456186,True,3.5583858667941112e-12,0.37891057510087783,0.32197178140219646,0.011788611807171636,False
0.1,1,1.8451230793495395,0.6960914774290116,1.6686419357417714,1.6686419357417714,1.0,1.5707963267948966,0.48054772947245367,0.7233629505238627,0.6250469590382577,0.6015970078044703,0.6243746802828248,0.4773016245099475,0.7254911836990352,1.851018647125553,True,4.3433049121773195e-12,0.38815684813631746,0.3195216537040924,0.011795277763509419,False
0.1,1,1.8654022246756456,0.7165572123778423,1.69299404887063,1.69299404887063,1.0,1.5707963267948966,0.47123422569520756,0.7263441835064133,0.6325388739148078,0.6072456375036966,0.6315347029433528,0.4678822775509966,0.7284808881673392,1.8713192143618573,True,5.251366041556155e-12,0.3975055115278545,0.317196452751123,0.011802615409125552,False
0.1,1,1.8856813700017516,0.737644036132799,1.7177241177008595,1.7177241177008595,1.0,1.5707963267948966,0.46191570352992034,0.7291908571776547,0.6400424952972306,0.6128426275141328,0.6387362010940878,0.45845544387783316,0.7313328358061243,1.8916213239054511,True,6.274368857339803e-12,0.4069578516834732,0.31500305397268596,0.011810681887288038,False
0.1,1,1.9059605153278576,0.7593783697969303,1.742846372801608,1.742846372801608,1.0,1.5707963267948966,0.4525950003859492,0.7319035540483971,0.647558071242142,0.6183860743201692,0.6459810490177837,0.4490239374333824,0.734047390939829,1.911925194580095,True,7.394096306197534e-12,0.41651563269892905,0.31294873132308304,0.011819539149754085,False
0.1,1,1.9262396606539636,0.7817881203882887,1.7683756618866804,1.7683756618866804,1.0,1.5707963267948966,0.44327495853795423,0.734482935067752,0.6550858747905607,0.6238739917265655,0.6532711927529404,0.4395905775349063,0.7366249845755279,1.9322310592700667,True,8.584380075859657e-12,0.4261811759027325,0.311041182386879,0.01182925438910907,False
0.1,1,1.9465188059800695,0.8049027864332217,1.7943274912158278,1.7943274912158278,1.0,1.5707963267948966,0.4339584245017982,0.7369297411670431,0.6626262058370656,0.6293043057936862,0.6606086542367827,0.43015818818506446,0.7390661151359185,1.9525391658675346,True,9.815881327382761e-12,0.4359574497346084,0.30928855498181707,0.011839900514164935,False
0.1,1,1.9667979513061755,0.8287535730031497,1.820718070436112,1.820718070436112,1.0,1.5707963267948966,0.42464824843763954,0.739244794915367,0.6701793931826558,0.6346748493728906,0.66799553572789,0.4207295974016208,0.7413713492271065,1.9728497782834364,True,1.1065431307541727e-11,0.44584817127435283,0.3076994753447768,0.011851556673170963,False
0.1,1,1.9870770966322815,0.8533735172131901,1.847564361220675,1.847564361220675,1.0,1.5707963267948966,0.41534728358253564,0.7414290022993015,0.6777457967905404,0.6399833562025632,0.6754340245327578,0.4113076365677317,0.7435413224457107,1.9931631775258611,True,1.2320146889200302e-11,0.4558579209045316,0.306283077988992,0.011864308830194481,False
0.1,1,2.0073562419583872,0.8787976253311343,1.8748841301063213,1.8748841301063213,1.0,1.5707963267948966,0.4060583857150852,0.743483354640745,0.6853258102664418,0.6452274545205794,0.682926398063038,0.40189513980494057,0.7455767402303595,2.0134796628500595,True,1.3581916612983764e-11,0.4659922717721973,0.30504903731976546,0.011878250400673957,False
0.1,1,2.0276353872844934,0.9050630227947574,1.902696005981783,1.902696005981783,1.0,1.5707963267948966,0.3967844126548686,0.7454089306685269,0.6929198635877047,0.6504046601436652,0.6904750292529768,0.39249494337121266,0.7474783787633019,2.0337995529843464,True,1.4862373079246976e-11,0.47625793591703786,0.3040076010957944,0.011893482952928969,False
0.1,1,2.0479145326105996,0.9322091186074283,1.9310195427363528,1.9310195427363528,1.0,1.5707963267948966,0.3875282237997163,0.7472068987613462,0.700528426108572,0.6555123689580018,0.6980823923696524,0.38310988508657234,0.7492470859285871,2.0541231874362262,True,1.618598999860063e-11,0.48666292915570736,0.30316962581988505,0.011910116983260723,False
0.1,1,2.0681936779367054,0.9602777857804586,1.9598752876450671,1.9598752876450671,1.0,1.5707963267948966,0.3782926797041226,0.7488785193817744,0.7081520098691022,0.6605478487591097,0.7057510692552815,0.37374280379098673,0.7508837823329525,2.0744509278834933,True,6.0768866309697284e-15,0.4972167568405305,0.30254661415609385,0.011928272773430651,False
0.1,1,2.0884728232628116,0.9893135597201668,1.9892848561431988,1.9892848561431988,1.0,1.5707963267948966,0.36908064170246196,0.7504251477235466,0.7157911732628544,0.6655082303664204,0.713483756022237,0.3643965388270831,0.7523894624046125,2.0947831596515116,True,6.362265728429862e-15,0.5079306243315437,0.3021507542933422,0.011948081338961405,False
0.1,1,2.1087519685889173,1.019363856723843,2.0192710137312853,2.0192710137312853,1.0,1.5707963267948966,0.35989497158104333,0.751848236597248,0.7234465250534053,0.6703904979424913,0.7212832702939396,0.35507392957677547,0.7537651955622349,2.115120293289836,True,8.510422543011842e-15,0.5188176720232137,0.30199496174887497,0.011969685484420107,False
0.1,1,2.1290311139150235,1.050479215058432,2.049857765854433,2.049857765854433,1.0,1.5707963267948966,0.3507385313034545,0.7531493395827892,0.7311187288495056,0.6751914784133225,0.729152558975197,0.34577781502255567,0.7550121274874182,2.1354627662380254,True,1.013652469562605e-14,0.5298932420517074,0.3020929229716565,0.011993240968110514,False
0.1,1,2.1493102592411293,1.082713561456747,2.081070456718606,2.081070456718606,1.0,1.5707963267948966,0.341614182794145,0.7543301144808909,0.7388085080423644,0.679907829896693,0.7370947066564768,0.33651103336187604,0.756131481496164,2.1558110445955343,True,1.1766269114136714e-14,0.5411751772927237,0.3024591413200758,0.012018917802401063,False
0.1,1,2.1695894045672355,1.116124506288416,2.1129358781453034,2.1129358781453034,1.0,1.5707963267948966,0.33252478778573413,0.7553923271002101,0.7465166512821808,0.6845360290175533,0.7451129446931757,0.32727642167013954,0.7571245600300022,2.17616562499291,True,1.3537438791889562e-14,0.5526841576015864,0.3031089851301272,0.012046901697989571,False
0.1,1,2.1898685498933417,1.1507736711581915,2.1454823897279525,2.1454823897279525,1.0,1.5707963267948966,0.32347320773616467,0.756337855421862,0.7542440185576386,0.689072356977414,0.7532106610313624,0.31807681561928025,0.7579927462818169,2.196527036566415,True,1.567735550987224e-14,0.564444077279002,0.3040587378360008,0.01207739567385969,False
0.1,1,2.2101476952194474,1.1867270532674759,2.1787400517431865,2.1787400517431865,1.0,1.5707963267948966,0.3144623038225342,0.7571686941890832,0.7619915479549307,0.6935128842246322,0.761391410856102,0.3089150492581205,0.758737505974981,2.216895843035665,True,1.7473936995626026e-14,0.5764824682675134,0.3053256499922479,0.012110621853983006,False
0.1,1,2.2304268405455536,1.2240554315636107,2.2127407724933446,2.2127407724933446,1.0,1.5707963267948966,0.3054949370192553,0.7578869599767445,0.769760263184314,0.6978534535498057,0.7696589281474965,0.29979395486151217,0.759360389317333,2.237272644881616,True,2.022922624776835e-14,0.5888309739187669,0.30692799295707696,0.012146823475518024,False
0.1,1,2.2507059858716594,1.2628348205175197,2.2475184720197694,2.2475184720197694,1.0,1.5707963267948966,0.29657396826914384,0.7584948968036199,0.7775512819756216,0.7020896614037977,0.7780171382397921,0.29071636285626273,0.759863033154998,2.2576580816192116,True,2.3473801189770623e-14,0.6015258784871708,0.30888511387949025,0.012186267137055751,False
0.1,1,2.2709851311977656,1.3031469783408722,2.283109264438189,2.283109264438189,1.0,1.5707963267948966,0.28770225875710637,0.7589948823599432,0.7853658254599868,0.7062168372044848,0.7864701714904935,0.28168510183297524,0.7602471633552009,2.278052834154965,True,2.678561168423283e-14,0.6146086977964349,0.31121749148007927,0.012229245319980868,False
0.1,1,2.2912642765238713,1.3450799776123965,2.3195516615177136,2.3195516615177136,1.0,1.5707963267948966,0.2788826702973706,0.7593894349341512,0.7932052286737158,0.7102300203611048,0.7950223781795299,0.2727029986543071,0.7605145974521641,2.2984576272143507,True,3.055191755197638e-14,0.6281268367776108,0.31394679191666713,0.012276079221315045,False
0.1,1,2.3115434218499775,1.3887288476714166,2.356886800566728,2.356886800566728,1.0,1.5707963267948966,0.2701180658466319,0.7596812211361799,0.8010709523424442,0.7141239347009085,0.8036783447734115,0.2637728786717441,0.760667247596154,2.318873231816764,True,3.4114030111191755e-14,0.6421343197815373,0.31709592376682444,0.012327121942810357,False
0.1,1,2.3318225671760833,1.4341962998072175,2.3951587002177686,2.3951587002177686,1.0,1.5707963267948966,0.26141131015720614,0.7598730645307106,0.8089645961301045,0.717892959930118,0.8124429117061316,0.25489756606493064,0.7607071238529273,2.3393004677663543,True,3.874789694760079e-14,0.6566925997194628,0.32068909082250513,0.012382762088605958,False
0.1,1,2.3521017125021895,1.481593548291869,2.4344145483395954,2.4344145483395954,1.0,1.5707963267948966,0.25276527058622844,0.7599679553128955,0.8168879135688455,0.721531099698127,0.821321192847679,0.24607988431987343,0.7606363379095746,2.3597402061146515,True,4.427772086163107e-14,0.6718714521834641,0.3247518409540267,0.012443427832996096,False
0.1,1,2.372380857828295,1.5310412427547824,2.4747050270727478,2.4747050270727478,1.0,1.5707963267948966,0.2441828180792662,0.7599690611820458,0.8248428289239478,0.7250319457580119,0.830318596852547,0.2373226568651307,0.7604571072534091,2.3801933715345065,True,5.077786790241273e-14,0.6877499607539218,0.3293111087299424,0.012509591530848201,False
0.1,1,2.3926600031544014,1.5826705303863762,2.5160846809170603,2.5160846809170603,1.0,1.5707963267948966,0.23566682834942188,0.7598797395964301,0.8328314562935546,0.7283886376247949,0.8394408506049649,0.22862870788842332,0.760171759903619,2.4006609445233145,True,5.858780601663565e-14,0.7044175997470334,0.334395248734249,0.01258177495675627,False
0.1,1,2.4129391484805076,1.636624270121625,2.5586123349359706,2.5586123349359706,1.0,1.5707963267948966,0.22722018327621724,0.7597035516257943,0.8408561212984662,0.7315938170216769,0.8486940250048699,0.220000863360201,0.7597827397915047,2.421143963325013,True,6.76314478899996e-14,0.7219754207407428,0.3400340555488975,0.012660555275433536,False
0.1,1,2.4332182938066134,1.6930584254679084,2.6023515715351824,2.6023515715351824,1.0,1.5707963267948966,0.2188457725523481,0.7594442776589576,0.8489193857847829,0.7346395762687887,0.858084563369191,0.21144195229564716,0.7592926129050843,2.4416435254227626,True,7.806249597345713e-14,0.7405373494368982,0.34625876509289855,0.012746571866170517,False
0.1,1,2.4534974391327196,1.7521436682327816,2.6473712759889056,2.6473712759889056,1.0,1.5707963267948966,0.21054649561093983,0.7591059352735863,0.857024076044828,0.7375173996026362,0.8676193127568618,0.2029548082927491,0.7587040743387441,2.4621607884043257,True,8.947488416665002e-14,0.760231599896573,0.3531020303273092,0.012840534149239845,False
0.1,1,2.4737765844588253,1.8140672323738,2.693746263012758,2.693746263012758,1.0,1.5707963267948966,0.2023252638713402,0.758692799636501,0.8651733151635436,0.740218096209263,0.877305558563179,0.1945422713915962,0.7580199564198332,2.4826969699359855,True,1.0304113808860956e-13,0.7812022141159595,0.3605978621190521,0.01294323059345884,False
0.1,1,2.4940557297849315,1.8790350659250428,2.741557999331798,2.741557999331798,1.0,1.5707963267948966,0.19418500334801964,0.7582094268785106,0.8733705602235063,0.7427317234996944,0.8871510627692341,0.18620719030949084,0.7572432381235353,2.5032533464924347,True,1.189869063436301e-13,0.8036107365382855,0.36878152310960266,0.013055539123289103,False
0.1,1,2.5143348751110373,1.9472743399720813,2.790895440515163,2.790895440515163,1.0,1.5707963267948966,0.18612865767501413,0.7576606809819193,0.8816196452586084,0.7450474988386417,0.8971641062744636,0.1779524251182359,0.7563770560374808,2.5238312503717135,True,1.3691350284144471e-13,0.8276380357408972,0.3776893585130296,0.013178439193411374,False
0.1,1,2.5346140204371435,2.0190363876412643,2.8418560045443995,2.8418560045443995,1.0,1.5707963267948966,0.1781591916079256,0.7570517648367053,0.8899248310431613,0.7471536975385051,0.907353535783235,0.1697808504448059,0.7554247172017561,2.5444320643649014,True,1.56718824183962e-13,0.8534862895912262,0.38735854250757545,0.013313025861668975,False
0.1,1,2.554893165763249,2.094600163973303,2.8945467099173254,2.8945467099173254,1.0,1.5707963267948966,0.1702795950772055,0.7563882562699203,0.8982908630514651,0.7490375344260327,0.9177288157570154,0.16169535929549514,0.7543897142328109,2.565057213234513,True,1.807323055993591e-13,0.8813811560845294,0.39782671179628215,0.013460526271921968,False
0.1,1,2.5751723110893554,2.1742763406344277,2.949085512923915,2.949085512923915,1.0,1.5707963267948966,0.1624928878808308,0.7556761500414838,0.9067230392386311,0.7506850256458809,0.9283000859772448,0.15369886762777388,0.7532757432475228,2.5857081508617568,True,2.0753795469815527e-13,0.9115741603823005,0.40913144829304493,0.01362231906247959,False
0.1,1,2.595451456415461,2.2584121794222742,3.0056028875566874,3.0056028875566874,1.0,1.5707963267948966,0.15480212512233557,0.7549219070408764,0.9152272896980232,0.752080826539307,0.9390782252825304,0.14579431982528765,0.7520867252450701,2.6063863415198605,True,2.3831748606164964e-13,0.9443453398243439,0.4213095597442355,0.013799957351176973,False
0.1,1,2.6157306017415674,2.3473973678648625,3.064243703013755,3.064243703013755,1.0,1.5707963267948966,0.14721040352238277,0.7541325122305826,0.923810270773494,0.7532080403664161,0.9500749220342515,0.13798469527203341,0.7508268317914774,2.6270932331741617,True,2.7311847451530506e-13,0.9800062034806076,0.43439608899437143,0.013995196125929359,False
0.1,1,2.6360097470676735,2.4416710522770977,3.1251694688621914,3.1251694688621914,1.0,1.5707963267948966,0.13972086876002274,0.7533155432873251,0.9324794768861132,0.7540479912423537,0.9613027518059978,0.13027301627515733,0.7495005161020242,2.6478302199344648,True,3.119340270239701e-13,1.0189030817519515,0.4484229574621431,0.014210025104846773,False
0.1,1,2.6562888923937793,2.5417303732378795,3.1885610379843,3.1885610379843,1.0,1.5707963267948966,0.13233672403519814,0.7524792524244774,0.9412433742320659,0.7545799528133457,0.9727752626506255,0.12266235765672462,0.7481125509548927,2.668598589696037,True,3.565032450504694e-13,1.0614209652603077,0.4634171131576225,0.014446708444608096,False
0.1,1,2.6765680377198855,2.6481409024883407,3.2546218843290173,3.2546218843290173,1.0,1.5707963267948966,0.1250612400893059,0.7516326645855588,0.9501115617009915,0.7547808217397888,0.9845070680193394,0.11515585843003637,0.7466680753314714,2.68939945146012,True,4.00622866980746e-13,1.1079879614760841,0.4793980036900222,0.014707833100732516,False
0.1,1,2.6968471830459912,2.7615495087866204,3.323582108982187,3.323582108982187,1.0,1.5707963267948966,0.11789776697904263,0.7507856961466571,0.9590949659672826,0.7546247217396799,0.9965139469015514,0.10775673610540926,0.745172652317578,2.710233634608514,True,4.492363512746491e-13,1.159080533039652,0.49637412333475617,0.014996368224132082,False
0.1,1,2.7171263283720974,2.8827003581496453,3.3957033781822847,3.3957033781822847,1.0,1.5707963267948966,0.11084974797485933,0.749949299552652,0.9682060798879476,0.7540825194253818,1.008812949877848,0.10046830434824916,0.7436323416946431,2.7311015491911776,True,4.951515031930085e-13,1.2152297245885049,0.5143382798639742,0.015315738781917058,False
0.1,1,2.737405473698203,3.012455003479526,3.4712850666457955,3.4712850666457955,1.0,1.5707963267948966,0.10392073605568071,0.7491356410819181,0.97745925634633,0.7531212269204817,1.0214225082935642,0.09329399496041707,0.7420537919207683,2.752002991560376,True,5.350876942025513e-13,1.2770286365115067,0.5332610752199533,0.015669917718013047,False
0.1,1,2.7576846190243094,3.1518178738839233,3.550671978025525,3.550671978025525,1.0,1.5707963267948966,0.09711441360533853,0.74835832140215,0.9868710738817307,0.751703257489998,1.0343625412716635,0.08623738550710924,0.7404443580340928,2.772936872643392,True,5.627563580302254e-13,1.3451414663172794,0.5530818685306667,0.016063542576273744,False
0.1,1,2.777963764350415,3.3019689880674306,3.6342641555436943,3.6342641555436943,1.0,1.5707963267948966,0.0904346160970082,0.7476326520740734,0.9964607964066468,0.7497854879601202,1.0476545511235595,0.07930223441683171,0.7388122546971637,2.7939008354903265,True,5.666853256530804e-13,1.4203145136191626,0.5736961491158264,0.01650206483981662,False
0.1,1,2.7982429096765213,3.464306473174783,3.7225295019246163,3.7225295019246163,1.0,1.5707963267948966,0.0838853607998581,0.7469760061901501,1.006250957918011,0.7473180636752385,1.0613216907412775,0.07249252612209026,0.7371667576101592,2.814890712334527,True,5.419411517657208e-13,1.503389635786428,0.594937723256134,0.016991943689596466,False
0.1,1,2.818522055002627,3.6405026071101076,3.816020234280792,3.816020234280792,1.0,1.5707963267948966,0.0774708818874897,0.7464082687117743,1.0162681157609232,0.7442428551609442,1.0753887747665731,0.0658125299136838,0.7355184726234847,2.8358997456884403,True,5.280375704542924e-13,1.595320750161774,0.6165532980297005,0.01754090110658327,False
0.1,1,2.8388012003287333,3.8325788462144375,3.915394665274211,3.915394665274211,1.0,1.5707963267948966,0.0711956738173354,0.7459524231077512,1.026543834994088,0.7404914356657095,1.0898821861707677,0.05926687786827617,0.7338797013737755,2.8569174568305655,True,7.142859846879587e-13,1.6971941045746737,0.6381657334699723,0.018158263356370243,False
0.1,1,2.8590803456548395,4.043008040670149,4.021446526149589,4.021446526149589,1.0,1.5707963267948966,0.06506454555799589,0.7456353277975585,1.0371159955731346,0.7359823871821036,1.1048295948380735,0.05286066984612159,0.7322649473955621,2.8779279775933118,True,1.3739414672960468e-12,1.8102531714789598,0.6592200868757132,0.018855426895302667,False
0.1,1,2.8793594909809452,4.274856464285109,4.1351452038762115,4.1351452038762115,1.0,1.5707963267948966,0.05908268928742213,0.7454887624448585,1.0480305600342177,0.7306176453149493,1.1202593426158134,0.046599617791721115,0.7306916314237406,2.8989075479649804,True,2.723882412560469e-12,1.9359291320265648,0.6789029659292561,0.019646508319826304,False
0.1,1,2.8996386363070514,4.531985648699436,4.257692167688705,4.257692167688705,1.0,1.5707963267948966,0.053255768769223236,0.7455508670475237,1.0593440139446373,0.7242774353403802,1.136199236437795,0.04049024858457215,0.7291811263738058,2.9198206857228124,True,5.165759878809637e-12,2.075877923456743,0.6960194681867187,0.020549275339068866,False
0.1,1,2.919917781633157,4.8193466996448135,4.390602099778486,4.390602099778486,1.0,1.5707963267948966,0.04759003508299365,0.7458681684257393,1.0711268164995091,0.716813086463399,1.1526742801158,0.03454019671218697,0.7277602953882446,2.9406141830787083,True,9.474601911730317e-12,2.2320245237143044,0.708800829110169,0.021586523675584224,False
0.1,1,2.9401969269592634,5.143422525043419,4.535822979369199,4.535822979369199,1.0,1.5707963267948966,0.04209248135764819,0.7464985129987637,1.0834684167108417,0.7080365487719232,1.169702467109079,0.028758639490196913,0.7264638485972218,2.961207432591844,True,1.7054684736458427e-11,2.406614045975396,0.7145951837419824,0.022788195670222163,False
0.1,1,2.960476072285369,5.512916147478278,4.695919993985536,4.695919993985536,1.0,1.5707963267948966,0.03677105479684877,0.7475154500165405,1.0964847880756061,0.697704595440185,1.1872869338155663,0.02315696763844441,0.7253380851480165,2.9814763173313574,True,3.0379312593458656e-11,2.602266092597519,0.7093536489817648,0.02419480631264145,False
0.1,1,2.9807552176114753,5.939868104213642,4.874368924984502,4.874368924984502,1.0,1.5707963267948966,0.03163495588688585,0.7490150394836929,1.1103301982059142,0.6854940799407643,1.2054010325609419,0.01774986311441476,0.7244470884774205,3.0012253107076203,True,5.350491733381792e-11,2.82202058452225,0.6867418355992345,0.025863345564625814,False
0.1,1,3.001034362937581,6.441565780971996,5.076047982819704,5.076047982819704,1.0,1.5707963267948966,0.026695076053820103,0.7511269328580746,1.1252164929846318,0.6709613348213769,1.2239589808884639,0.012557122693929695,0.7238835085030233,3.0201368086944727,True,9.121939931718715e-11,3.069341779267732,0.6365287246558892,0.027878305168552307,False
0.1,1,3.0213135082636873,7.044020949313215,5.308114900532284,5.308114900532284,1.0,1.5707963267948966,0.021964667069706324,0.7540334911476497,1.1414466330844988,0.653471600530939,1.242755345765585,0.007606945816763078,0.7237885039435561,3.037673579381023,True,1.389465496076393e-10,3.3479895617415023,0.5414886959790435,0.03037452198480341,False
0.1,1,3.041592653589793,7.788844381071036,5.581700235975069,5.581700235975069,1.0,1.5707963267948966,0.017460425177108132,0.7580053333998434,1.1594776591676377,0.6320670570504537,1.2613318807930087,0.002942363565741568,0.7243915387293423,3.0528765970111005,True,1.3240771553479612e-10,3.6615042060634715,0.3709879890717697,0.033591070790373975,False
0.1,-1,0.02,9.901242532714767e-05,0.019900997495316427,-0.019900997495316427,1.0,1.5707963267948966,0.9999331694980186,0.01001616675694698,-0.005619027937634635,-0.006619429988184359,-0.007702054136814115,0.9999346982463804,-0.00985278898809354,-0.019940512062633108,True,3.469446951953614e-18,1.9868955803852661,199.70256031316552,,False
0.1,-1,0.04027914532610599,0.0003976369069725966,0.03988167032472921,-0.03988167032472921,1.0,1.5707963267948966,0.9997282835107407,0.02020309033271725,-0.011158441543413585,-0.013192126529735303,-0.015411811450619687,0.9997410637700628,-0.019607423573254575,-0.03976237952376857,True,6.938893903907228e-18,3.9810515957377444,198.71703880965296,0.011546679209235147,False
0.1,-1,0.060558290652211993,0.0008900977948514172,0.0596690135615268,-0.0596690135615268,1.0,1.5707963267948966,0.999384393089948,0.030418078176954726,-0.01654354881391623,-0.019629043321636425,-0.02302420618476674,0.9994276999349863,-0.02913019430843966,-0.05919679832031939,True,0.0,5.954828823297615,197.75176558448175,0.01133057066917412,False
0.1,-1,0.08083743597831798,0.0015708984612744863,0.07926912289850283,-0.07926912289850283,1.0,1.5707963267948966,0.9989006335943277,0.04065801104615583,-0.021779099424490616,-0.025934450541847624,-0.030542362654385546,0.9990027007376496,-0.038426671028054665,-0.07825591262072379,True,1.962615573354719e-17,7.908474793840273,196.80652493940235,0.011121682746340523,False
0.1,-1,0.10111658130442398,0.0024348318046745624,0.09868802976399037,-0.09868802976399037,1.0,1.5707963267948966,0.9982762113859416,0.05091977448607788,-0.026869733696895427,-0.03211255261178342,-0.037969383918897065,0.9984736603751211,-0.047502490998776306,-0.0969516702275759,True,0.0,9.842246353995844,195.88108001366354,0.010919896855988782,False
0.1,-1,0.12139572663052998,0.0034769715517742575,0.11793170145086956,-0.11793170145086956,1.0,1.5707963267948966,0.9975104034889671,0.06120025973036519,-0.03181997710987095,-0.03816748082967879,-0.045308347007773975,0.9978476962281309,-0.056363327259874446,-0.11529580494732372,True,1.3877787807814457e-17,11.756407083970654,194.97517593698214,0.010725084838427662,False
0.1,-1,0.14167487195663597,0.004692663847441677,0.13700604143528383,-0.13700604143528383,1.0,1.5707963267948966,0.9966025572255572,0.07149636460019877,-0.036634236064280054,-0.04410328738149719,-0.052562298935098443,0.9971314719518173,-0.06501486089442374,-0.1332998223808757,True,3.925231146709438e-17,13.651225013467227,194.08854268926126,0.010537110954367563,False
0.1,-1,0.16195401728274195,0.006077519136836891,0.15591688987196853,-0.15591688987196853,1.0,1.5707963267948966,0.9955520898301017,0.08180499440470951,-0.04131679475262517,-0.04992394057368143,-0.05973425342388722,0.9963312204331913,-0.07346275687923247,-0.15097498875019383,True,4.8074067159589095e-17,15.52697061028607,193.22089768642124,0.010355833652716633,False
0.1,-1,0.18223316260884795,0.007627404343213727,0.1746700242538911,-0.1746700242538911,1.0,1.5707963267948966,0.9943584880430978,0.09212306284189258,-0.045871812995562616,-0.055633321144864745,-0.06682718826678101,0.9954527664198023,-0.08171264317855687,-0.16833232240720836,True,6.206335383118183e-17,17.383915017277854,192.3719481116196,0.01018110712966106,False
0.1,-1,0.20251230793495395,0.009338435343648139,0.19327116022467644,-0.19327116022467644,1.0,1.5707963267948966,0.9930213076857198,0.1024474928997591,-0.05030332492042767,-0.06123521952614184,-0.07384404325534952,0.9945015486635437,-0.08977009276594039,-0.185382587701919,True,9.205483015737869e-17,19.222328514647476,191.54139301077103,0.010012782697381125,False
0.1,-1,0.22279145326105995,0.011206969744006156,0.21172595253304358,-0.21172595253304358,1.0,1.5707963267948966,0.9915401732160994,0.1127752177574587,-0.054615238368610985,-0.06673333393148513,-0.0807877186158308,0.9934826414575505,-0.09764060827897834,-0.20213629091592691,True,1.0385185452638061e-16,21.04247918603347,190.72892517069315,0.009850709980027957,False
0.1,-1,0.24307059858716593,0.013229599953631193,0.230039996119207,-0.230039996119207,1.0,1.5707963267948966,0.9899147772682455,0.12310318168610569,-0.05881133492979041,-0.0721312691712608,-0.08766107389452263,0.9924007754732436,-0.10532960903278399,-0.21860367799557384,True,1.642041997679149e-16,22.84463176825035,189.93423279746514,0.009694737953687796,False
0.1,-1,0.2633497439132719,0.015403146559512877,0.24821882732389883,-0.24821882732389883,1.0,1.5707963267948966,0.9881448801744571,0.1334283409490429,-0.06289527051146496,-0.07743253609248357,-0.09446692724121003,0.9912603578292807,-0.11284242013890874,-0.23479473384515856,True,3.065703529144609e-16,24.62904666605199,189.15700101173545,0.00954471584605505,False
0.1,-1,0.28362888923937796,0.017724651999088865,0.26626792521134696,-0.26626792521134696,1.0,1.5707963267948966,0.9862303094720047,0.14374766470127387,-0.06687057636192895,-0.08264055155940331,-0.1012080550439106,0.9900654913449933,-0.12018426349704521,-0.25071918296524287,True,3.775166431889533e-16,26.395979114721534,188.39691317679564,0.009400493910468271,False
0.1,-1,0.30390803456548393,0.020191374530318724,0.2841927129981958,-0.2841927129981958,1.0,1.5707963267948966,0.9841709593947986,0.15405813588779887,-0.07074066047375731,-0.08775863889722671,-0.10788719187281848,0.988819992948264,-0.12736025044673005,-0.2663864912438025,True,5.125396027766235e-16,28.145678474698638,187.65365207427692,0.009261924087871165,False
